	prediction key	run number	Accuracy	Dataset Size	Inter-Aspect	Position	CWR	Model	Dataset	Split	Reduced Error Split	NT	Subset By
1317	predicted_target_sentiment_IAN_GloVe_Weighting_None	6	55.893536121673	263	False	Weighting	False	IAN	Election	Test	DS	High	DS2
1318	predicted_target_sentiment_IAN_GloVe_Weighting_None	7	55.893536121673	263	False	Weighting	False	IAN	Election	Test	DS	High	DS2
1319	predicted_target_sentiment_IAN_GloVe_None_None	0	0.0	0	False	False	False	IAN	Election	Test	DS	1	DS2
1320	predicted_target_sentiment_IAN_GloVe_None_None	0	54.87077534791253	503	False	False	False	IAN	Election	Test	DS	Low	DS2
1321	predicted_target_sentiment_IAN_GloVe_None_None	1	53.28031809145129	503	False	False	False	IAN	Election	Test	DS	Low	DS2
1322	predicted_target_sentiment_IAN_GloVe_None_None	2	54.27435387673957	503	False	False	False	IAN	Election	Test	DS	Low	DS2
1323	predicted_target_sentiment_IAN_GloVe_None_None	3	54.47316103379721	503	False	False	False	IAN	Election	Test	DS	Low	DS2
1324	predicted_target_sentiment_IAN_GloVe_None_None	4	54.47316103379721	503	False	False	False	IAN	Election	Test	DS	Low	DS2
1325	predicted_target_sentiment_IAN_GloVe_None_None	5	55.26838966202783	503	False	False	False	IAN	Election	Test	DS	Low	DS2
1326	predicted_target_sentiment_IAN_GloVe_None_None	6	56.66003976143141	503	False	False	False	IAN	Election	Test	DS	Low	DS2
1327	predicted_target_sentiment_IAN_GloVe_None_None	7	55.26838966202783	503	False	False	False	IAN	Election	Test	DS	Low	DS2
1328	predicted_target_sentiment_IAN_GloVe_None_None	0	56.00961538461539	416	False	False	False	IAN	Election	Test	DS	Med	DS2
1329	predicted_target_sentiment_IAN_GloVe_None_None	1	58.17307692307693	416	False	False	False	IAN	Election	Test	DS	Med	DS2
1330	predicted_target_sentiment_IAN_GloVe_None_None	2	59.13461538461539	416	False	False	False	IAN	Election	Test	DS	Med	DS2
1331	predicted_target_sentiment_IAN_GloVe_None_None	3	56.25	416	False	False	False	IAN	Election	Test	DS	Med	DS2
1332	predicted_target_sentiment_IAN_GloVe_None_None	4	58.894230769230774	416	False	False	False	IAN	Election	Test	DS	Med	DS2
1333	predicted_target_sentiment_IAN_GloVe_None_None	5	57.21153846153846	416	False	False	False	IAN	Election	Test	DS	Med	DS2
1334	predicted_target_sentiment_IAN_GloVe_None_None	6	57.21153846153846	416	False	False	False	IAN	Election	Test	DS	Med	DS2
1335	predicted_target_sentiment_IAN_GloVe_None_None	7	57.21153846153846	416	False	False	False	IAN	Election	Test	DS	Med	DS2
1336	predicted_target_sentiment_IAN_GloVe_None_None	0	52.47148288973384	263	False	False	False	IAN	Election	Test	DS	High	DS2
1337	predicted_target_sentiment_IAN_GloVe_None_None	1	54.752851711026615	263	False	False	False	IAN	Election	Test	DS	High	DS2
1338	predicted_target_sentiment_IAN_GloVe_None_None	2	55.51330798479087	263	False	False	False	IAN	Election	Test	DS	High	DS2
1339	predicted_target_sentiment_IAN_GloVe_None_None	3	52.47148288973384	263	False	False	False	IAN	Election	Test	DS	High	DS2
1340	predicted_target_sentiment_IAN_GloVe_None_None	4	53.2319391634981	263	False	False	False	IAN	Election	Test	DS	High	DS2
1341	predicted_target_sentiment_IAN_GloVe_None_None	5	57.414448669201526	263	False	False	False	IAN	Election	Test	DS	High	DS2
1342	predicted_target_sentiment_IAN_GloVe_None_None	6	54.752851711026615	263	False	False	False	IAN	Election	Test	DS	High	DS2
1343	predicted_target_sentiment_IAN_GloVe_None_None	7	57.79467680608364	263	False	False	False	IAN	Election	Test	DS	High	DS2
1344	predicted_target_sentiment_AE_GloVe_None_None	0	0.0	0	False	False	False	AE	Election	Test	DS	1	DS3
1345	predicted_target_sentiment_AE_GloVe_None_None	0	47.61904761904761	42	False	False	False	AE	Election	Test	DS	Low	DS3
1346	predicted_target_sentiment_AE_GloVe_None_None	1	54.761904761904766	42	False	False	False	AE	Election	Test	DS	Low	DS3
1347	predicted_target_sentiment_AE_GloVe_None_None	2	45.23809523809524	42	False	False	False	AE	Election	Test	DS	Low	DS3
1348	predicted_target_sentiment_AE_GloVe_None_None	3	42.857142857142854	42	False	False	False	AE	Election	Test	DS	Low	DS3
1349	predicted_target_sentiment_AE_GloVe_None_None	4	42.857142857142854	42	False	False	False	AE	Election	Test	DS	Low	DS3
1350	predicted_target_sentiment_AE_GloVe_None_None	5	50.0	42	False	False	False	AE	Election	Test	DS	Low	DS3
1351	predicted_target_sentiment_AE_GloVe_None_None	6	42.857142857142854	42	False	False	False	AE	Election	Test	DS	Low	DS3
1352	predicted_target_sentiment_AE_GloVe_None_None	7	54.761904761904766	42	False	False	False	AE	Election	Test	DS	Low	DS3
1353	predicted_target_sentiment_AE_GloVe_None_None	0	48.4375	64	False	False	False	AE	Election	Test	DS	Med	DS3
1354	predicted_target_sentiment_AE_GloVe_None_None	1	51.5625	64	False	False	False	AE	Election	Test	DS	Med	DS3
1355	predicted_target_sentiment_AE_GloVe_None_None	2	54.6875	64	False	False	False	AE	Election	Test	DS	Med	DS3
1356	predicted_target_sentiment_AE_GloVe_None_None	3	46.875	64	False	False	False	AE	Election	Test	DS	Med	DS3
1357	predicted_target_sentiment_AE_GloVe_None_None	4	50.0	64	False	False	False	AE	Election	Test	DS	Med	DS3
1358	predicted_target_sentiment_AE_GloVe_None_None	5	51.5625	64	False	False	False	AE	Election	Test	DS	Med	DS3
1359	predicted_target_sentiment_AE_GloVe_None_None	6	46.875	64	False	False	False	AE	Election	Test	DS	Med	DS3
1360	predicted_target_sentiment_AE_GloVe_None_None	7	43.75	64	False	False	False	AE	Election	Test	DS	Med	DS3
1361	predicted_target_sentiment_AE_GloVe_None_None	0	56.17977528089888	89	False	False	False	AE	Election	Test	DS	High	DS3
1362	predicted_target_sentiment_AE_GloVe_None_None	1	56.17977528089888	89	False	False	False	AE	Election	Test	DS	High	DS3
1363	predicted_target_sentiment_AE_GloVe_None_None	2	52.80898876404494	89	False	False	False	AE	Election	Test	DS	High	DS3
1364	predicted_target_sentiment_AE_GloVe_None_None	3	55.0561797752809	89	False	False	False	AE	Election	Test	DS	High	DS3
1365	predicted_target_sentiment_AE_GloVe_None_None	4	48.31460674157304	89	False	False	False	AE	Election	Test	DS	High	DS3
1366	predicted_target_sentiment_AE_GloVe_None_None	5	53.93258426966292	89	False	False	False	AE	Election	Test	DS	High	DS3
1367	predicted_target_sentiment_AE_GloVe_None_None	6	51.68539325842697	89	False	False	False	AE	Election	Test	DS	High	DS3
1368	predicted_target_sentiment_AE_GloVe_None_None	7	51.68539325842697	89	False	False	False	AE	Election	Test	DS	High	DS3
1369	predicted_target_sentiment_AE_GloVe_Weighting_None	0	0.0	0	False	Weighting	False	AE	Election	Test	DS	1	DS3
1370	predicted_target_sentiment_AE_GloVe_Weighting_None	0	52.38095238095239	42	False	Weighting	False	AE	Election	Test	DS	Low	DS3
1371	predicted_target_sentiment_AE_GloVe_Weighting_None	1	52.38095238095239	42	False	Weighting	False	AE	Election	Test	DS	Low	DS3
1372	predicted_target_sentiment_AE_GloVe_Weighting_None	2	47.61904761904761	42	False	Weighting	False	AE	Election	Test	DS	Low	DS3
1373	predicted_target_sentiment_AE_GloVe_Weighting_None	3	50.0	42	False	Weighting	False	AE	Election	Test	DS	Low	DS3
1374	predicted_target_sentiment_AE_GloVe_Weighting_None	4	52.38095238095239	42	False	Weighting	False	AE	Election	Test	DS	Low	DS3
1375	predicted_target_sentiment_AE_GloVe_Weighting_None	5	52.38095238095239	42	False	Weighting	False	AE	Election	Test	DS	Low	DS3
1376	predicted_target_sentiment_AE_GloVe_Weighting_None	6	50.0	42	False	Weighting	False	AE	Election	Test	DS	Low	DS3
1377	predicted_target_sentiment_AE_GloVe_Weighting_None	7	52.38095238095239	42	False	Weighting	False	AE	Election	Test	DS	Low	DS3
1378	predicted_target_sentiment_AE_GloVe_Weighting_None	0	51.5625	64	False	Weighting	False	AE	Election	Test	DS	Med	DS3
1379	predicted_target_sentiment_AE_GloVe_Weighting_None	1	50.0	64	False	Weighting	False	AE	Election	Test	DS	Med	DS3
1380	predicted_target_sentiment_AE_GloVe_Weighting_None	2	50.0	64	False	Weighting	False	AE	Election	Test	DS	Med	DS3
1381	predicted_target_sentiment_AE_GloVe_Weighting_None	3	48.4375	64	False	Weighting	False	AE	Election	Test	DS	Med	DS3
1382	predicted_target_sentiment_AE_GloVe_Weighting_None	4	51.5625	64	False	Weighting	False	AE	Election	Test	DS	Med	DS3
1383	predicted_target_sentiment_AE_GloVe_Weighting_None	5	50.0	64	False	Weighting	False	AE	Election	Test	DS	Med	DS3
1384	predicted_target_sentiment_AE_GloVe_Weighting_None	6	45.3125	64	False	Weighting	False	AE	Election	Test	DS	Med	DS3
1385	predicted_target_sentiment_AE_GloVe_Weighting_None	7	46.875	64	False	Weighting	False	AE	Election	Test	DS	Med	DS3
1386	predicted_target_sentiment_AE_GloVe_Weighting_None	0	61.79775280898876	89	False	Weighting	False	AE	Election	Test	DS	High	DS3
1387	predicted_target_sentiment_AE_GloVe_Weighting_None	1	58.42696629213483	89	False	Weighting	False	AE	Election	Test	DS	High	DS3
1388	predicted_target_sentiment_AE_GloVe_Weighting_None	2	61.79775280898876	89	False	Weighting	False	AE	Election	Test	DS	High	DS3
1389	predicted_target_sentiment_AE_GloVe_Weighting_None	3	56.17977528089888	89	False	Weighting	False	AE	Election	Test	DS	High	DS3
1390	predicted_target_sentiment_AE_GloVe_Weighting_None	4	58.42696629213483	89	False	Weighting	False	AE	Election	Test	DS	High	DS3
1391	predicted_target_sentiment_AE_GloVe_Weighting_None	5	58.42696629213483	89	False	Weighting	False	AE	Election	Test	DS	High	DS3
1392	predicted_target_sentiment_AE_GloVe_Weighting_None	6	51.68539325842697	89	False	Weighting	False	AE	Election	Test	DS	High	DS3
1393	predicted_target_sentiment_AE_GloVe_Weighting_None	7	55.0561797752809	89	False	Weighting	False	AE	Election	Test	DS	High	DS3
1394	predicted_target_sentiment_IAN_GloVe_Weighting_None	0	0.0	0	False	Weighting	False	IAN	Election	Test	DS	1	DS3
1395	predicted_target_sentiment_IAN_GloVe_Weighting_None	0	47.61904761904761	42	False	Weighting	False	IAN	Election	Test	DS	Low	DS3
1396	predicted_target_sentiment_IAN_GloVe_Weighting_None	1	57.14285714285714	42	False	Weighting	False	IAN	Election	Test	DS	Low	DS3
1397	predicted_target_sentiment_IAN_GloVe_Weighting_None	2	54.761904761904766	42	False	Weighting	False	IAN	Election	Test	DS	Low	DS3
1398	predicted_target_sentiment_IAN_GloVe_Weighting_None	3	50.0	42	False	Weighting	False	IAN	Election	Test	DS	Low	DS3
1399	predicted_target_sentiment_IAN_GloVe_Weighting_None	4	61.904761904761905	42	False	Weighting	False	IAN	Election	Test	DS	Low	DS3
1400	predicted_target_sentiment_IAN_GloVe_Weighting_None	5	47.61904761904761	42	False	Weighting	False	IAN	Election	Test	DS	Low	DS3
1401	predicted_target_sentiment_IAN_GloVe_Weighting_None	6	50.0	42	False	Weighting	False	IAN	Election	Test	DS	Low	DS3
1402	predicted_target_sentiment_IAN_GloVe_Weighting_None	7	57.14285714285714	42	False	Weighting	False	IAN	Election	Test	DS	Low	DS3
1403	predicted_target_sentiment_IAN_GloVe_Weighting_None	0	53.125	64	False	Weighting	False	IAN	Election	Test	DS	Med	DS3
1404	predicted_target_sentiment_IAN_GloVe_Weighting_None	1	48.4375	64	False	Weighting	False	IAN	Election	Test	DS	Med	DS3
1405	predicted_target_sentiment_IAN_GloVe_Weighting_None	2	50.0	64	False	Weighting	False	IAN	Election	Test	DS	Med	DS3
1406	predicted_target_sentiment_IAN_GloVe_Weighting_None	3	48.4375	64	False	Weighting	False	IAN	Election	Test	DS	Med	DS3
1407	predicted_target_sentiment_IAN_GloVe_Weighting_None	4	56.25	64	False	Weighting	False	IAN	Election	Test	DS	Med	DS3
1408	predicted_target_sentiment_IAN_GloVe_Weighting_None	5	51.5625	64	False	Weighting	False	IAN	Election	Test	DS	Med	DS3
1409	predicted_target_sentiment_IAN_GloVe_Weighting_None	6	51.5625	64	False	Weighting	False	IAN	Election	Test	DS	Med	DS3
1410	predicted_target_sentiment_IAN_GloVe_Weighting_None	7	46.875	64	False	Weighting	False	IAN	Election	Test	DS	Med	DS3
1411	predicted_target_sentiment_IAN_GloVe_Weighting_None	0	56.17977528089888	89	False	Weighting	False	IAN	Election	Test	DS	High	DS3
1412	predicted_target_sentiment_IAN_GloVe_Weighting_None	1	52.80898876404494	89	False	Weighting	False	IAN	Election	Test	DS	High	DS3
1413	predicted_target_sentiment_IAN_GloVe_Weighting_None	2	51.68539325842697	89	False	Weighting	False	IAN	Election	Test	DS	High	DS3
1414	predicted_target_sentiment_IAN_GloVe_Weighting_None	3	51.68539325842697	89	False	Weighting	False	IAN	Election	Test	DS	High	DS3
1415	predicted_target_sentiment_IAN_GloVe_Weighting_None	4	52.80898876404494	89	False	Weighting	False	IAN	Election	Test	DS	High	DS3
1416	predicted_target_sentiment_IAN_GloVe_Weighting_None	5	52.80898876404494	89	False	Weighting	False	IAN	Election	Test	DS	High	DS3
1417	predicted_target_sentiment_IAN_GloVe_Weighting_None	6	50.56179775280899	89	False	Weighting	False	IAN	Election	Test	DS	High	DS3
1418	predicted_target_sentiment_IAN_GloVe_Weighting_None	7	56.17977528089888	89	False	Weighting	False	IAN	Election	Test	DS	High	DS3
1419	predicted_target_sentiment_IAN_GloVe_None_None	0	0.0	0	False	False	False	IAN	Election	Test	DS	1	DS3
1420	predicted_target_sentiment_IAN_GloVe_None_None	0	54.761904761904766	42	False	False	False	IAN	Election	Test	DS	Low	DS3
1421	predicted_target_sentiment_IAN_GloVe_None_None	1	52.38095238095239	42	False	False	False	IAN	Election	Test	DS	Low	DS3
1422	predicted_target_sentiment_IAN_GloVe_None_None	2	50.0	42	False	False	False	IAN	Election	Test	DS	Low	DS3
1423	predicted_target_sentiment_IAN_GloVe_None_None	3	52.38095238095239	42	False	False	False	IAN	Election	Test	DS	Low	DS3
1424	predicted_target_sentiment_IAN_GloVe_None_None	4	50.0	42	False	False	False	IAN	Election	Test	DS	Low	DS3
1425	predicted_target_sentiment_IAN_GloVe_None_None	5	52.38095238095239	42	False	False	False	IAN	Election	Test	DS	Low	DS3
1426	predicted_target_sentiment_IAN_GloVe_None_None	6	50.0	42	False	False	False	IAN	Election	Test	DS	Low	DS3
1427	predicted_target_sentiment_IAN_GloVe_None_None	7	47.61904761904761	42	False	False	False	IAN	Election	Test	DS	Low	DS3
1428	predicted_target_sentiment_IAN_GloVe_None_None	0	45.3125	64	False	False	False	IAN	Election	Test	DS	Med	DS3
1429	predicted_target_sentiment_IAN_GloVe_None_None	1	54.6875	64	False	False	False	IAN	Election	Test	DS	Med	DS3
1430	predicted_target_sentiment_IAN_GloVe_None_None	2	43.75	64	False	False	False	IAN	Election	Test	DS	Med	DS3
1431	predicted_target_sentiment_IAN_GloVe_None_None	3	51.5625	64	False	False	False	IAN	Election	Test	DS	Med	DS3
1432	predicted_target_sentiment_IAN_GloVe_None_None	4	53.125	64	False	False	False	IAN	Election	Test	DS	Med	DS3
1433	predicted_target_sentiment_IAN_GloVe_None_None	5	43.75	64	False	False	False	IAN	Election	Test	DS	Med	DS3
1434	predicted_target_sentiment_IAN_GloVe_None_None	6	39.0625	64	False	False	False	IAN	Election	Test	DS	Med	DS3
1435	predicted_target_sentiment_IAN_GloVe_None_None	7	43.75	64	False	False	False	IAN	Election	Test	DS	Med	DS3
1436	predicted_target_sentiment_IAN_GloVe_None_None	0	52.80898876404494	89	False	False	False	IAN	Election	Test	DS	High	DS3
1437	predicted_target_sentiment_IAN_GloVe_None_None	1	55.0561797752809	89	False	False	False	IAN	Election	Test	DS	High	DS3
1438	predicted_target_sentiment_IAN_GloVe_None_None	2	51.68539325842697	89	False	False	False	IAN	Election	Test	DS	High	DS3
1439	predicted_target_sentiment_IAN_GloVe_None_None	3	51.68539325842697	89	False	False	False	IAN	Election	Test	DS	High	DS3
1440	predicted_target_sentiment_IAN_GloVe_None_None	4	52.80898876404494	89	False	False	False	IAN	Election	Test	DS	High	DS3
1441	predicted_target_sentiment_IAN_GloVe_None_None	5	53.93258426966292	89	False	False	False	IAN	Election	Test	DS	High	DS3
1442	predicted_target_sentiment_IAN_GloVe_None_None	6	49.43820224719101	89	False	False	False	IAN	Election	Test	DS	High	DS3
1443	predicted_target_sentiment_IAN_GloVe_None_None	7	55.0561797752809	89	False	False	False	IAN	Election	Test	DS	High	DS3
1444	predicted_target_sentiment_AE_GloVe_None_None	0	57.27272727272727	110	False	False	False	AE	Election	Val	DS	1	DS1
1445	predicted_target_sentiment_AE_GloVe_None_None	1	60.909090909090914	110	False	False	False	AE	Election	Val	DS	1	DS1
1446	predicted_target_sentiment_AE_GloVe_None_None	2	52.72727272727272	110	False	False	False	AE	Election	Val	DS	1	DS1
1447	predicted_target_sentiment_AE_GloVe_None_None	3	55.45454545454545	110	False	False	False	AE	Election	Val	DS	1	DS1
1448	predicted_target_sentiment_AE_GloVe_None_None	4	57.27272727272727	110	False	False	False	AE	Election	Val	DS	1	DS1
1449	predicted_target_sentiment_AE_GloVe_None_None	5	61.81818181818181	110	False	False	False	AE	Election	Val	DS	1	DS1
1450	predicted_target_sentiment_AE_GloVe_None_None	6	60.0	110	False	False	False	AE	Election	Val	DS	1	DS1
1451	predicted_target_sentiment_AE_GloVe_None_None	7	59.09090909090909	110	False	False	False	AE	Election	Val	DS	1	DS1
1452	predicted_target_sentiment_AE_GloVe_None_None	0	62.96296296296296	648	False	False	False	AE	Election	Val	DS	Low	DS1
1453	predicted_target_sentiment_AE_GloVe_None_None	1	62.34567901234568	648	False	False	False	AE	Election	Val	DS	Low	DS1
1454	predicted_target_sentiment_AE_GloVe_None_None	2	63.27160493827161	648	False	False	False	AE	Election	Val	DS	Low	DS1
1455	predicted_target_sentiment_AE_GloVe_None_None	3	63.117283950617285	648	False	False	False	AE	Election	Val	DS	Low	DS1
1456	predicted_target_sentiment_AE_GloVe_None_None	4	60.64814814814815	648	False	False	False	AE	Election	Val	DS	Low	DS1
1457	predicted_target_sentiment_AE_GloVe_None_None	5	61.882716049382715	648	False	False	False	AE	Election	Val	DS	Low	DS1
1458	predicted_target_sentiment_AE_GloVe_None_None	6	62.5	648	False	False	False	AE	Election	Val	DS	Low	DS1
1459	predicted_target_sentiment_AE_GloVe_None_None	7	61.419753086419746	648	False	False	False	AE	Election	Val	DS	Low	DS1
1460	predicted_target_sentiment_AE_GloVe_None_None	0	62.5	240	False	False	False	AE	Election	Val	DS	Med	DS1
1461	predicted_target_sentiment_AE_GloVe_None_None	1	60.0	240	False	False	False	AE	Election	Val	DS	Med	DS1
1462	predicted_target_sentiment_AE_GloVe_None_None	2	63.33333333333333	240	False	False	False	AE	Election	Val	DS	Med	DS1
1463	predicted_target_sentiment_AE_GloVe_None_None	3	65.41666666666667	240	False	False	False	AE	Election	Val	DS	Med	DS1
1464	predicted_target_sentiment_AE_GloVe_None_None	4	62.083333333333336	240	False	False	False	AE	Election	Val	DS	Med	DS1
1465	predicted_target_sentiment_AE_GloVe_None_None	5	57.49999999999999	240	False	False	False	AE	Election	Val	DS	Med	DS1
1466	predicted_target_sentiment_AE_GloVe_None_None	6	64.16666666666667	240	False	False	False	AE	Election	Val	DS	Med	DS1
1467	predicted_target_sentiment_AE_GloVe_None_None	7	62.916666666666664	240	False	False	False	AE	Election	Val	DS	Med	DS1
1468	predicted_target_sentiment_AE_GloVe_None_None	0	78.1021897810219	137	False	False	False	AE	Election	Val	DS	High	DS1
1469	predicted_target_sentiment_AE_GloVe_None_None	1	79.56204379562044	137	False	False	False	AE	Election	Val	DS	High	DS1
1470	predicted_target_sentiment_AE_GloVe_None_None	2	73.72262773722628	137	False	False	False	AE	Election	Val	DS	High	DS1
1471	predicted_target_sentiment_AE_GloVe_None_None	3	76.64233576642336	137	False	False	False	AE	Election	Val	DS	High	DS1
1472	predicted_target_sentiment_AE_GloVe_None_None	4	79.56204379562044	137	False	False	False	AE	Election	Val	DS	High	DS1
1473	predicted_target_sentiment_AE_GloVe_None_None	5	79.56204379562044	137	False	False	False	AE	Election	Val	DS	High	DS1
1474	predicted_target_sentiment_AE_GloVe_None_None	6	78.1021897810219	137	False	False	False	AE	Election	Val	DS	High	DS1
1475	predicted_target_sentiment_AE_GloVe_None_None	7	75.91240875912408	137	False	False	False	AE	Election	Val	DS	High	DS1
1476	predicted_target_sentiment_AE_GloVe_Weighting_None	0	59.09090909090909	110	False	Weighting	False	AE	Election	Val	DS	1	DS1
1477	predicted_target_sentiment_AE_GloVe_Weighting_None	1	60.0	110	False	Weighting	False	AE	Election	Val	DS	1	DS1
1478	predicted_target_sentiment_AE_GloVe_Weighting_None	2	58.18181818181818	110	False	Weighting	False	AE	Election	Val	DS	1	DS1
1479	predicted_target_sentiment_AE_GloVe_Weighting_None	3	62.727272727272734	110	False	Weighting	False	AE	Election	Val	DS	1	DS1
1480	predicted_target_sentiment_AE_GloVe_Weighting_None	4	51.81818181818182	110	False	Weighting	False	AE	Election	Val	DS	1	DS1
1481	predicted_target_sentiment_AE_GloVe_Weighting_None	5	59.09090909090909	110	False	Weighting	False	AE	Election	Val	DS	1	DS1
1482	predicted_target_sentiment_AE_GloVe_Weighting_None	6	56.36363636363636	110	False	Weighting	False	AE	Election	Val	DS	1	DS1
1483	predicted_target_sentiment_AE_GloVe_Weighting_None	7	61.81818181818181	110	False	Weighting	False	AE	Election	Val	DS	1	DS1
1484	predicted_target_sentiment_AE_GloVe_Weighting_None	0	65.58641975308642	648	False	Weighting	False	AE	Election	Val	DS	Low	DS1
1485	predicted_target_sentiment_AE_GloVe_Weighting_None	1	63.888888888888886	648	False	Weighting	False	AE	Election	Val	DS	Low	DS1
1486	predicted_target_sentiment_AE_GloVe_Weighting_None	2	63.42592592592593	648	False	Weighting	False	AE	Election	Val	DS	Low	DS1
1487	predicted_target_sentiment_AE_GloVe_Weighting_None	3	62.808641975308646	648	False	Weighting	False	AE	Election	Val	DS	Low	DS1
1488	predicted_target_sentiment_AE_GloVe_Weighting_None	4	62.65432098765432	648	False	Weighting	False	AE	Election	Val	DS	Low	DS1
1489	predicted_target_sentiment_AE_GloVe_Weighting_None	5	64.81481481481481	648	False	Weighting	False	AE	Election	Val	DS	Low	DS1
1490	predicted_target_sentiment_AE_GloVe_Weighting_None	6	62.5	648	False	Weighting	False	AE	Election	Val	DS	Low	DS1
1491	predicted_target_sentiment_AE_GloVe_Weighting_None	7	63.73456790123457	648	False	Weighting	False	AE	Election	Val	DS	Low	DS1
1492	predicted_target_sentiment_AE_GloVe_Weighting_None	0	62.5	240	False	Weighting	False	AE	Election	Val	DS	Med	DS1
1493	predicted_target_sentiment_AE_GloVe_Weighting_None	1	62.5	240	False	Weighting	False	AE	Election	Val	DS	Med	DS1
1494	predicted_target_sentiment_AE_GloVe_Weighting_None	2	64.16666666666667	240	False	Weighting	False	AE	Election	Val	DS	Med	DS1
1495	predicted_target_sentiment_AE_GloVe_Weighting_None	3	67.5	240	False	Weighting	False	AE	Election	Val	DS	Med	DS1
1496	predicted_target_sentiment_AE_GloVe_Weighting_None	4	67.5	240	False	Weighting	False	AE	Election	Val	DS	Med	DS1
1497	predicted_target_sentiment_AE_GloVe_Weighting_None	5	62.916666666666664	240	False	Weighting	False	AE	Election	Val	DS	Med	DS1
1498	predicted_target_sentiment_AE_GloVe_Weighting_None	6	67.5	240	False	Weighting	False	AE	Election	Val	DS	Med	DS1
1499	predicted_target_sentiment_AE_GloVe_Weighting_None	7	62.5	240	False	Weighting	False	AE	Election	Val	DS	Med	DS1
1500	predicted_target_sentiment_AE_GloVe_Weighting_None	0	71.53284671532847	137	False	Weighting	False	AE	Election	Val	DS	High	DS1
1501	predicted_target_sentiment_AE_GloVe_Weighting_None	1	79.56204379562044	137	False	Weighting	False	AE	Election	Val	DS	High	DS1
1502	predicted_target_sentiment_AE_GloVe_Weighting_None	2	69.34306569343066	137	False	Weighting	False	AE	Election	Val	DS	High	DS1
1503	predicted_target_sentiment_AE_GloVe_Weighting_None	3	74.45255474452554	137	False	Weighting	False	AE	Election	Val	DS	High	DS1
1504	predicted_target_sentiment_AE_GloVe_Weighting_None	4	73.72262773722628	137	False	Weighting	False	AE	Election	Val	DS	High	DS1
1505	predicted_target_sentiment_AE_GloVe_Weighting_None	5	74.45255474452554	137	False	Weighting	False	AE	Election	Val	DS	High	DS1
1506	predicted_target_sentiment_AE_GloVe_Weighting_None	6	72.99270072992701	137	False	Weighting	False	AE	Election	Val	DS	High	DS1
1507	predicted_target_sentiment_AE_GloVe_Weighting_None	7	67.15328467153284	137	False	Weighting	False	AE	Election	Val	DS	High	DS1
1508	predicted_target_sentiment_IAN_GloVe_Weighting_None	0	58.18181818181818	110	False	Weighting	False	IAN	Election	Val	DS	1	DS1
1509	predicted_target_sentiment_IAN_GloVe_Weighting_None	1	59.09090909090909	110	False	Weighting	False	IAN	Election	Val	DS	1	DS1
1510	predicted_target_sentiment_IAN_GloVe_Weighting_None	2	55.45454545454545	110	False	Weighting	False	IAN	Election	Val	DS	1	DS1
1511	predicted_target_sentiment_IAN_GloVe_Weighting_None	3	57.27272727272727	110	False	Weighting	False	IAN	Election	Val	DS	1	DS1
1512	predicted_target_sentiment_IAN_GloVe_Weighting_None	4	58.18181818181818	110	False	Weighting	False	IAN	Election	Val	DS	1	DS1
1513	predicted_target_sentiment_IAN_GloVe_Weighting_None	5	60.909090909090914	110	False	Weighting	False	IAN	Election	Val	DS	1	DS1
1514	predicted_target_sentiment_IAN_GloVe_Weighting_None	6	56.36363636363636	110	False	Weighting	False	IAN	Election	Val	DS	1	DS1
1515	predicted_target_sentiment_IAN_GloVe_Weighting_None	7	59.09090909090909	110	False	Weighting	False	IAN	Election	Val	DS	1	DS1
1516	predicted_target_sentiment_IAN_GloVe_Weighting_None	0	62.5	648	False	Weighting	False	IAN	Election	Val	DS	Low	DS1
1517	predicted_target_sentiment_IAN_GloVe_Weighting_None	1	63.580246913580254	648	False	Weighting	False	IAN	Election	Val	DS	Low	DS1
1518	predicted_target_sentiment_IAN_GloVe_Weighting_None	2	64.6604938271605	648	False	Weighting	False	IAN	Election	Val	DS	Low	DS1
1519	predicted_target_sentiment_IAN_GloVe_Weighting_None	3	65.4320987654321	648	False	Weighting	False	IAN	Election	Val	DS	Low	DS1
1520	predicted_target_sentiment_IAN_GloVe_Weighting_None	4	64.19753086419753	648	False	Weighting	False	IAN	Election	Val	DS	Low	DS1
1521	predicted_target_sentiment_IAN_GloVe_Weighting_None	5	63.580246913580254	648	False	Weighting	False	IAN	Election	Val	DS	Low	DS1
1522	predicted_target_sentiment_IAN_GloVe_Weighting_None	6	64.35185185185185	648	False	Weighting	False	IAN	Election	Val	DS	Low	DS1
1523	predicted_target_sentiment_IAN_GloVe_Weighting_None	7	63.888888888888886	648	False	Weighting	False	IAN	Election	Val	DS	Low	DS1
1524	predicted_target_sentiment_IAN_GloVe_Weighting_None	0	69.16666666666667	240	False	Weighting	False	IAN	Election	Val	DS	Med	DS1
1525	predicted_target_sentiment_IAN_GloVe_Weighting_None	1	67.08333333333333	240	False	Weighting	False	IAN	Election	Val	DS	Med	DS1
1526	predicted_target_sentiment_IAN_GloVe_Weighting_None	2	64.16666666666667	240	False	Weighting	False	IAN	Election	Val	DS	Med	DS1
1527	predicted_target_sentiment_IAN_GloVe_Weighting_None	3	68.75	240	False	Weighting	False	IAN	Election	Val	DS	Med	DS1
1528	predicted_target_sentiment_IAN_GloVe_Weighting_None	4	66.25	240	False	Weighting	False	IAN	Election	Val	DS	Med	DS1
